723312.00000000000	4024270.00000000000
723315.00000000000	4026440.00000000000
723375.00000000000	4021470.00000000000
723379.00000000000	4027430.00000000000
723435.00000000000	4022390.00000000000
723457.00000000000	4024700.00000000000
723464.00000000000	4021260.00000000000
723526.00000000000	4021690.00000000000
723556.00000000000	4026600.00000000000
723627.00000000000	4026200.00000000000
723647.00000000000	4021870.00000000000
723706.00000000000	4021560.00000000000
723724.00000000000	4026380.00000000000
723737.00000000000	4027700.00000000000
723762.00000000000	4023470.00000000000
723775.00000000000	4022890.00000000000
723825.00000000000	4022130.00000000000
723892.00000000000	4021130.00000000000
723924.00000000000	4023920.00000000000
723947.00000000000	4026870.00000000000
724068.00000000000	4024350.00000000000
724074.00000000000	4026400.00000000000
724078.00000000000	4023360.00000000000
724084.00000000000	4026200.00000000000
724103.00000000000	4025910.00000000000
724147.00000000000	4026590.00000000000
724160.00000000000	4027980.00000000000
724174.00000000000	4025220.00000000000
724182.00000000000	4022640.00000000000
724193.00000000000	4024690.00000000000
724195.00000000000	4021860.00000000000
724200.00000000000	4021320.00000000000
724239.00000000000	4023810.00000000000
724293.00000000000	4027110.00000000000
724301.00000000000	4020510.00000000000
724397.00000000000	4024240.00000000000
724452.00000000000	4021680.00000000000
724459.00000000000	4025240.00000000000
724475.00000000000	4025910.00000000000
724488.00000000000	4026830.00000000000
724494.00000000000	4020760.00000000000
724519.00000000000	4024590.00000000000
724520.00000000000	4026440.00000000000
724536.00000000000	4023190.00000000000
724621.00000000000	4027450.00000000000
724629.00000000000	4027300.00000000000
724670.00000000000	4028340.00000000000
724672.00000000000	4021010.00000000000
724706.00000000000	4023640.00000000000
724814.00000000000	4022210.00000000000
724844.00000000000	4027600.00000000000
724855.00000000000	4021340.00000000000
724860.00000000000	4024070.00000000000
724903.00000000000	4020570.00000000000
724904.00000000000	4027110.00000000000
724933.00000000000	4019460.00000000000
724965.00000000000	4030210.00000000000
724976.00000000000	4025900.00000000000
724988.00000000000	4026720.00000000000
724989.00000000000	4024420.00000000000
724991.00000000000	4021530.00000000000
725017.00000000000	4026320.00000000000
725021.00000000000	4025180.00000000000
725067.00000000000	4027750.00000000000
725100.00000000000	4019710.00000000000
725178.00000000000	4022970.00000000000
725179.00000000000	4028670.00000000000
725212.00000000000	4027310.00000000000
725230.00000000000	4020920.00000000000
725232.00000000000	4030100.00000000000
725248.00000000000	4021900.00000000000
725253.00000000000	4019860.00000000000
725286.00000000000	4027980.00000000000
725299.00000000000	4022920.00000000000
725322.00000000000	4030990.00000000000
725336.00000000000	4027350.00000000000
725339.00000000000	4023420.00000000000
725358.00000000000	4021830.00000000000
725378.00000000000	4028240.00000000000
725391.00000000000	4021060.00000000000
725462.00000000000	4023880.00000000000
725481.00000000000	4026440.00000000000
725500.00000000000	4026730.00000000000
725501.00000000000	4022270.00000000000
725508.00000000000	4020460.00000000000
725527.00000000000	4021370.00000000000
725541.00000000000	4025900.00000000000
725544.00000000000	4030760.00000000000
725547.00000000000	4024310.00000000000
725548.00000000000	4029950.00000000000
725586.00000000000	4025400.00000000000
725589.00000000000	4027010.00000000000
725597.00000000000	4028000.00000000000
725608.00000000000	4020680.00000000000
725610.00000000000	4025190.00000000000
725648.00000000000	4028970.00000000000
725655.00000000000	4027060.00000000000
725660.00000000000	4019270.00000000000
725734.00000000000	4020980.00000000000
725739.00000000000	4029820.00000000000
725799.00000000000	4021580.00000000000
725817.00000000000	4022740.00000000000
725879.00000000000	4026730.00000000000
725886.00000000000	4030400.00000000000
725897.00000000000	4028600.00000000000
725926.00000000000	4027540.00000000000
725927.00000000000	4020130.00000000000
725993.00000000000	4029550.00000000000
726003.00000000000	4026440.00000000000
726021.00000000000	4020440.00000000000
726034.00000000000	4023160.00000000000
726049.00000000000	4019230.00000000000
726059.00000000000	4030220.00000000000
726061.00000000000	4020290.00000000000
726102.00000000000	4021850.00000000000
726123.00000000000	4028270.00000000000
726124.00000000000	4026090.00000000000
726154.00000000000	4027200.00000000000
726174.00000000000	4029320.00000000000
726197.00000000000	4023610.00000000000
726200.00000000000	4025840.00000000000
726316.00000000000	4024160.00000000000
726335.00000000000	4026930.00000000000
726371.00000000000	4029890.00000000000
726382.00000000000	4025250.00000000000
726387.00000000000	4024770.00000000000
726403.00000000000	4022120.00000000000
726494.00000000000	4027720.00000000000
726529.00000000000	4026640.00000000000
726580.00000000000	4019890.00000000000
726632.00000000000	4027520.00000000000
726637.00000000000	4022450.00000000000
726656.00000000000	4026440.00000000000
726662.00000000000	4023440.00000000000
726671.00000000000	4028770.00000000000
726707.00000000000	4020040.00000000000
726779.00000000000	4022400.00000000000
726785.00000000000	4021960.00000000000
726797.00000000000	4022890.00000000000
726811.00000000000	4027910.00000000000
726812.00000000000	4027240.00000000000
726925.00000000000	4022350.00000000000
726931.00000000000	4027070.00000000000
726953.00000000000	4023330.00000000000
726969.00000000000	4025980.00000000000
726975.00000000000	4023390.00000000000
727054.00000000000	4027800.00000000000
727096.00000000000	4024010.00000000000
727106.00000000000	4029300.00000000000
727128.00000000000	4019750.00000000000
727140.00000000000	4024220.00000000000
727142.00000000000	4022270.00000000000
727158.00000000000	4026770.00000000000
727177.00000000000	4024400.00000000000
727233.00000000000	4022740.00000000000
727295.00000000000	4026570.00000000000
727297.00000000000	4025040.00000000000
727330.00000000000	4022200.00000000000
727333.00000000000	4025230.00000000000
727343.00000000000	4018600.00000000000
727388.00000000000	4023170.00000000000
727427.00000000000	4022670.00000000000
727467.00000000000	4026310.00000000000
727518.00000000000	4023120.00000000000
727546.00000000000	4027520.00000000000
727549.00000000000	4023280.00000000000
727709.00000000000	4024110.00000000000
727743.00000000000	4024280.00000000000
727775.00000000000	4020130.00000000000
727784.00000000000	4025840.00000000000
727844.00000000000	4020530.00000000000
727871.00000000000	4024930.00000000000
727911.00000000000	4019220.00000000000
727921.00000000000	4020300.00000000000
727922.00000000000	4025240.00000000000
727989.00000000000	4026660.00000000000
728048.00000000000	4028690.00000000000
728094.00000000000	4021890.00000000000
728181.00000000000	4022360.00000000000
728273.00000000000	4022850.00000000000
728297.00000000000	4021740.00000000000
728306.00000000000	4019650.00000000000
728327.00000000000	4023140.00000000000
728450.00000000000	4019820.00000000000
728456.00000000000	4018830.00000000000
728512.00000000000	4024140.00000000000
728514.00000000000	4018360.00000000000
728565.00000000000	4022280.00000000000
728579.00000000000	4018060.00000000000
728615.00000000000	4024680.00000000000
728630.00000000000	4024780.00000000000
728643.00000000000	4019030.00000000000
728667.00000000000	4025280.00000000000
728715.00000000000	4023060.00000000000
728768.00000000000	4021370.00000000000
728797.00000000000	4019200.00000000000
728798.00000000000	4025760.00000000000
728808.00000000000	4023580.00000000000
728842.00000000000	4017640.00000000000
728929.00000000000	4018500.00000000000
728952.00000000000	4019360.00000000000
728990.00000000000	4026770.00000000000
728998.00000000000	4024600.00000000000
729060.00000000000	4022260.00000000000
729154.00000000000	4018570.00000000000
729159.00000000000	4021060.00000000000
729220.00000000000	4024570.00000000000
729232.00000000000	4017910.00000000000
729317.00000000000	4022250.00000000000
729336.00000000000	4022630.00000000000
729352.00000000000	4022960.00000000000
729357.00000000000	4023030.00000000000
729378.00000000000	4023470.00000000000
729406.00000000000	4021370.00000000000
729421.00000000000	4018100.00000000000
729489.00000000000	4017700.00000000000
729598.00000000000	4022110.00000000000
729615.00000000000	4018460.00000000000
729618.00000000000	4018730.00000000000
729645.00000000000	4024940.00000000000
729673.00000000000	4020680.00000000000
729678.00000000000	4022040.00000000000
729702.00000000000	4018980.00000000000
729719.00000000000	4023970.00000000000
729753.00000000000	4027410.00000000000
729825.00000000000	4023810.00000000000
729842.00000000000	4021140.00000000000
729847.00000000000	4021920.00000000000
729876.00000000000	4019480.00000000000
729994.00000000000	4022600.00000000000
730002.00000000000	4022930.00000000000
730043.00000000000	4018640.00000000000
730046.00000000000	4019040.00000000000
730062.00000000000	4019470.00000000000
730081.00000000000	4021720.00000000000
730089.00000000000	4022600.00000000000
730165.00000000000	4025690.00000000000
730169.00000000000	4020290.00000000000
730213.00000000000	4024290.00000000000
730256.00000000000	4018430.00000000000
730280.00000000000	4022450.00000000000
730320.00000000000	4024140.00000000000
730332.00000000000	4018040.00000000000
730338.00000000000	4019460.00000000000
730400.00000000000	4020920.00000000000
730418.00000000000	4018080.00000000000
730460.00000000000	4022980.00000000000
730468.00000000000	4018530.00000000000
730480.00000000000	4021800.00000000000
730493.00000000000	4025270.00000000000
730509.00000000000	4020170.00000000000
730561.00000000000	4022240.00000000000
730564.00000000000	4021350.00000000000
730583.00000000000	4025320.00000000000
730583.00000000000	4019450.00000000000
730622.00000000000	4018600.00000000000
730673.00000000000	4020110.00000000000
730697.00000000000	4022970.00000000000
730698.00000000000	4017390.00000000000
730741.00000000000	4020090.00000000000
730770.00000000000	4025380.00000000000
730870.00000000000	4018710.00000000000
730883.00000000000	4025240.00000000000
730903.00000000000	4020750.00000000000
730941.00000000000	4021610.00000000000
730958.00000000000	4021700.00000000000
730983.00000000000	4019440.00000000000
731027.00000000000	4021130.00000000000
731029.00000000000	4019990.00000000000
731033.00000000000	4018370.00000000000
731042.00000000000	4022140.00000000000
731069.00000000000	4024460.00000000000
731071.00000000000	4021260.00000000000
731085.00000000000	4019120.00000000000
731092.00000000000	4024980.00000000000
731101.00000000000	4021360.00000000000
731152.00000000000	4021580.00000000000
731168.00000000000	4021670.00000000000
731172.00000000000	4018850.00000000000
731191.00000000000	4020270.00000000000
731253.00000000000	4022110.00000000000
731306.00000000000	4025140.00000000000
731308.00000000000	4016960.00000000000
731335.00000000000	4024670.00000000000
731368.00000000000	4020560.00000000000
731385.00000000000	4023810.00000000000
731400.00000000000	4022930.00000000000
731408.00000000000	4017580.00000000000
731418.00000000000	4019210.00000000000
731469.00000000000	4021560.00000000000
731497.00000000000	4019000.00000000000
731519.00000000000	4020940.00000000000
731534.00000000000	4023560.00000000000
731538.00000000000	4018600.00000000000
731541.00000000000	4019690.00000000000
731566.00000000000	4021070.00000000000
731650.00000000000	4024900.00000000000
731660.00000000000	4018650.00000000000
731665.00000000000	4024160.00000000000
731682.00000000000	4022080.00000000000
731758.00000000000	4021540.00000000000
731770.00000000000	4019600.00000000000
731826.00000000000	4019290.00000000000
731848.00000000000	4019160.00000000000
731850.00000000000	4022460.00000000000
731868.00000000000	4020340.00000000000
731880.00000000000	4023680.00000000000
731883.00000000000	4025050.00000000000
731896.00000000000	4024060.00000000000
731937.00000000000	4016100.00000000000
731944.00000000000	4019520.00000000000
731947.00000000000	4018790.00000000000
731983.00000000000	4021940.00000000000
732017.00000000000	4019250.00000000000
732025.00000000000	4024600.00000000000
732030.00000000000	4022000.00000000000
732036.00000000000	4020440.00000000000
732038.00000000000	4020070.00000000000
732052.00000000000	4016190.00000000000
732120.00000000000	4023010.00000000000
732135.00000000000	4020700.00000000000
732150.00000000000	4022150.00000000000
732178.00000000000	4020830.00000000000
732189.00000000000	4020160.00000000000
732211.00000000000	4019790.00000000000
732232.00000000000	4019340.00000000000
732257.00000000000	4019050.00000000000
732275.00000000000	4025300.00000000000
732276.00000000000	4016410.00000000000
732360.00000000000	4019890.00000000000
732391.00000000000	4019160.00000000000
732415.00000000000	4016700.00000000000
732427.00000000000	4019430.00000000000
732442.00000000000	4019760.00000000000
732471.00000000000	4023700.00000000000
732474.00000000000	4022570.00000000000
732499.00000000000	4025190.00000000000
732506.00000000000	4017860.00000000000
732511.00000000000	4023780.00000000000
732516.00000000000	4016920.00000000000
732516.00000000000	4018740.00000000000
732580.00000000000	4019930.00000000000
732598.00000000000	4019510.00000000000
732599.00000000000	4021670.00000000000
732677.00000000000	4020180.00000000000
732693.00000000000	4019880.00000000000
732693.00000000000	4021570.00000000000
732722.00000000000	4019560.00000000000
732766.00000000000	4018720.00000000000
732779.00000000000	4020450.00000000000
732790.00000000000	4024350.00000000000
732805.00000000000	4025570.00000000000
732813.00000000000	4017560.00000000000
732834.00000000000	4020580.00000000000
732835.00000000000	4023070.00000000000
732844.00000000000	4019090.00000000000
732853.00000000000	4021920.00000000000
732910.00000000000	4018550.00000000000
732923.00000000000	4019230.00000000000
732930.00000000000	4017800.00000000000
732962.00000000000	4014660.00000000000
732968.00000000000	4016100.00000000000
732980.00000000000	4018930.00000000000
732980.00000000000	4019690.00000000000
732994.00000000000	4023290.00000000000
733020.00000000000	4019370.00000000000
733062.00000000000	4018090.00000000000
733066.00000000000	4021170.00000000000
733075.00000000000	4014280.00000000000
733076.00000000000	4016260.00000000000
733138.00000000000	4014940.00000000000
733147.00000000000	4018270.00000000000
733150.00000000000	4019760.00000000000
733156.00000000000	4022150.00000000000
733220.00000000000	4023620.00000000000
733234.00000000000	4019660.00000000000
733247.00000000000	4019940.00000000000
733252.00000000000	4020270.00000000000
733252.00000000000	4018630.00000000000
733257.00000000000	4022490.00000000000
733270.00000000000	4019240.00000000000
733286.00000000000	4018100.00000000000
733288.00000000000	4019830.00000000000
733295.00000000000	4018590.00000000000
733323.00000000000	4019790.00000000000
733332.00000000000	4021410.00000000000
733379.00000000000	4019870.00000000000
733400.00000000000	4014770.00000000000
733408.00000000000	4020790.00000000000
733421.00000000000	4015370.00000000000
733421.00000000000	4015610.00000000000
733427.00000000000	4018880.00000000000
733438.00000000000	4016820.00000000000
733447.00000000000	4023890.00000000000
733447.00000000000	4022910.00000000000
733472.00000000000	4018970.00000000000
733477.00000000000	4018390.00000000000
733497.00000000000	4015480.00000000000
733517.00000000000	4014030.00000000000
733525.00000000000	4015760.00000000000
733544.00000000000	4013380.00000000000
733589.00000000000	4019220.00000000000
733617.00000000000	4017720.00000000000
733665.00000000000	4020990.00000000000
733681.00000000000	4019420.00000000000
733694.00000000000	4015190.00000000000
733713.00000000000	4015370.00000000000
733744.00000000000	4022660.00000000000
733749.00000000000	4018840.00000000000
733791.00000000000	4019670.00000000000
733812.00000000000	4013870.00000000000
733822.00000000000	4014490.00000000000
733843.00000000000	4024450.00000000000
733847.00000000000	4017440.00000000000
733881.00000000000	4025400.00000000000
733882.00000000000	4016300.00000000000
733884.00000000000	4015290.00000000000
733891.00000000000	4023560.00000000000
733901.00000000000	4021930.00000000000
733957.00000000000	4014680.00000000000
733972.00000000000	4016200.00000000000
734006.00000000000	4020140.00000000000
734037.00000000000	4023920.00000000000
734062.00000000000	4019370.00000000000
734107.00000000000	4014350.00000000000
734120.00000000000	4017130.00000000000
734152.00000000000	4017910.00000000000
734176.00000000000	4019490.00000000000
734203.00000000000	4022230.00000000000
734240.00000000000	4018040.00000000000
734279.00000000000	4023260.00000000000
734280.00000000000	4020720.00000000000
734358.00000000000	4018950.00000000000
734383.00000000000	4016810.00000000000
734383.00000000000	4015720.00000000000
734394.00000000000	4023500.00000000000
734400.00000000000	4019710.00000000000
734404.00000000000	4012660.00000000000
734449.00000000000	4013520.00000000000
734490.00000000000	4023710.00000000000
734592.00000000000	4014860.00000000000
734604.00000000000	4018600.00000000000
734613.00000000000	4023000.00000000000
734618.00000000000	4019920.00000000000
734654.00000000000	4016490.00000000000
734728.00000000000	4021680.00000000000
734736.00000000000	4013360.00000000000
734750.00000000000	4012810.00000000000
734753.00000000000	4018830.00000000000
734775.00000000000	4019310.00000000000
734775.00000000000	4020520.00000000000
734813.00000000000	4016700.00000000000
734817.00000000000	4017480.00000000000
734827.00000000000	4022810.00000000000
734832.00000000000	4016280.00000000000
734840.00000000000	4023460.00000000000
734868.00000000000	4021990.00000000000
734879.00000000000	4023530.00000000000
734886.00000000000	4015110.00000000000
734924.00000000000	4016170.00000000000
734939.00000000000	4017660.00000000000
734961.00000000000	4017700.00000000000
734963.00000000000	4017380.00000000000
734988.00000000000	4011310.00000000000
735025.00000000000	4016530.00000000000
735030.00000000000	4016050.00000000000
735040.00000000000	4022360.00000000000
735072.00000000000	4020380.00000000000
735078.00000000000	4017570.00000000000
735079.00000000000	4023440.00000000000
735092.00000000000	4017800.00000000000
735106.00000000000	4019220.00000000000
735119.00000000000	4018920.00000000000
735150.00000000000	4017690.00000000000
735173.00000000000	4022650.00000000000
735202.00000000000	4015840.00000000000
735232.00000000000	4020270.00000000000
735248.00000000000	4017280.00000000000
735250.00000000000	4021930.00000000000
735257.00000000000	4017520.00000000000
735269.00000000000	4016360.00000000000
735293.00000000000	4022900.00000000000
735341.00000000000	4015750.00000000000
735356.00000000000	4016460.00000000000
735360.00000000000	4017950.00000000000
735373.00000000000	4022200.00000000000
735383.00000000000	4018640.00000000000
735390.00000000000	4015450.00000000000
735395.00000000000	4017450.00000000000
735403.00000000000	4021880.00000000000
735414.00000000000	4018070.00000000000
735439.00000000000	4020790.00000000000
735453.00000000000	4019510.00000000000
735458.00000000000	4023260.00000000000
735508.00000000000	4022490.00000000000
735514.00000000000	4020100.00000000000
735520.00000000000	4022130.00000000000
735542.00000000000	4023500.00000000000
735570.00000000000	4021620.00000000000
735582.00000000000	4016830.00000000000
735635.00000000000	4025210.00000000000
735637.00000000000	4017320.00000000000
735645.00000000000	4018360.00000000000
735656.00000000000	4022420.00000000000
735664.00000000000	4022820.00000000000
735678.00000000000	4017850.00000000000
735702.00000000000	4024600.00000000000
735772.00000000000	4014100.00000000000
735780.00000000000	4022010.00000000000
735815.00000000000	4018600.00000000000
735868.00000000000	4017190.00000000000
735882.00000000000	4018080.00000000000
735883.00000000000	4023290.00000000000
735885.00000000000	4017620.00000000000
735889.00000000000	4013120.00000000000
735904.00000000000	4024990.00000000000
735917.00000000000	4022300.00000000000
735937.00000000000	4025980.00000000000
735939.00000000000	4018300.00000000000
735979.00000000000	4009790.00000000000
735990.00000000000	4010760.00000000000
736005.00000000000	4019970.00000000000
736009.00000000000	4017480.00000000000
736017.00000000000	4015750.00000000000
736017.00000000000	4023200.00000000000
736041.00000000000	4011150.00000000000
736141.00000000000	4025110.00000000000
736142.00000000000	4018930.00000000000
736154.00000000000	4022800.00000000000
736173.00000000000	4018570.00000000000
736182.00000000000	4018240.00000000000
736202.00000000000	4017740.00000000000
736213.00000000000	4019640.00000000000
736231.00000000000	4019150.00000000000
736235.00000000000	4016220.00000000000
736238.00000000000	4019230.00000000000
736260.00000000000	4023040.00000000000
736315.00000000000	4023570.00000000000
736320.00000000000	4021760.00000000000
736336.00000000000	4021290.00000000000
736341.00000000000	4020550.00000000000
736403.00000000000	4016720.00000000000
736452.00000000000	4020630.00000000000
736480.00000000000	4020350.00000000000
736515.00000000000	4021070.00000000000
736519.00000000000	4016650.00000000000
736523.00000000000	4012830.00000000000
736531.00000000000	4018550.00000000000
736552.00000000000	4016970.00000000000
736589.00000000000	4019240.00000000000
736599.00000000000	4020450.00000000000
736606.00000000000	4018910.00000000000
736606.00000000000	4021980.00000000000
736617.00000000000	4021400.00000000000
736644.00000000000	4018120.00000000000
736679.00000000000	4016890.00000000000
736709.00000000000	4017190.00000000000
736712.00000000000	4021650.00000000000
736718.00000000000	4020010.00000000000
736793.00000000000	4021890.00000000000
736810.00000000000	4017080.00000000000
736835.00000000000	4018280.00000000000
736857.00000000000	4020660.00000000000
736865.00000000000	4020130.00000000000
736983.00000000000	4022580.00000000000
737003.00000000000	4021740.00000000000
737044.00000000000	4022890.00000000000
737075.00000000000	4020390.00000000000
737115.00000000000	4019420.00000000000
737119.00000000000	4020340.00000000000
737158.00000000000	4020900.00000000000
737166.00000000000	4019770.00000000000
737190.00000000000	4023340.00000000000
737201.00000000000	4017910.00000000000
737232.00000000000	4021410.00000000000
737234.00000000000	4019090.00000000000
737243.00000000000	4020190.00000000000
737277.00000000000	4020560.00000000000
737347.00000000000	4019540.00000000000
737367.00000000000	4020540.00000000000
737376.00000000000	4018760.00000000000
737421.00000000000	4019970.00000000000
737428.00000000000	4016420.00000000000
737436.00000000000	4012380.00000000000
737445.00000000000	4022320.00000000000
737448.00000000000	4021140.00000000000
737507.00000000000	4015910.00000000000
737519.00000000000	4023790.00000000000
737531.00000000000	4021800.00000000000
737543.00000000000	4022260.00000000000
737589.00000000000	4020470.00000000000
737602.00000000000	4019750.00000000000
737666.00000000000	4020870.00000000000
737824.00000000000	4021440.00000000000
737829.00000000000	4016010.00000000000
737829.00000000000	4017600.00000000000
737829.00000000000	4019070.00000000000
737835.00000000000	4020670.00000000000
737885.00000000000	4009770.00000000000
737914.00000000000	4019430.00000000000
737947.00000000000	4021540.00000000000
737961.00000000000	4024530.00000000000
738011.00000000000	4019380.00000000000
738031.00000000000	4023180.00000000000
738069.00000000000	4020130.00000000000
738086.00000000000	4018990.00000000000
738089.00000000000	4020360.00000000000
738111.00000000000	4017470.00000000000
738117.00000000000	4018710.00000000000
738166.00000000000	4021280.00000000000
738226.00000000000	4019320.00000000000
738246.00000000000	4021780.00000000000
738305.00000000000	4020090.00000000000
738332.00000000000	4021070.00000000000
738514.00000000000	4016410.00000000000
738545.00000000000	4021590.00000000000
738563.00000000000	4018090.00000000000
738634.00000000000	4018510.00000000000
738649.00000000000	4022110.00000000000
738690.00000000000	4020650.00000000000
738743.00000000000	4017180.00000000000
738778.00000000000	4021430.00000000000
738829.00000000000	4016100.00000000000
738843.00000000000	4019160.00000000000
738949.00000000000	4018280.00000000000
738965.00000000000	4017070.00000000000
738974.00000000000	4021310.00000000000
738976.00000000000	4019810.00000000000
739057.00000000000	4020170.00000000000
739066.00000000000	4019090.00000000000
739157.00000000000	4022090.00000000000
739385.00000000000	4017760.00000000000
739422.00000000000	4018280.00000000000
739446.00000000000	4022760.00000000000
739521.00000000000	4021650.00000000000
739590.00000000000	4020500.00000000000
739645.00000000000	4016760.00000000000
739706.00000000000	4022530.00000000000
739761.00000000000	4016980.00000000000
739775.00000000000	4019940.00000000000
739887.00000000000	4023110.00000000000
739947.00000000000	4016930.00000000000
739995.00000000000	4020790.00000000000
740006.00000000000	4018630.00000000000
740017.00000000000	4015830.00000000000
740173.00000000000	4022040.00000000000
740194.00000000000	4020260.00000000000
740334.00000000000	4019880.00000000000
740422.00000000000	4016400.00000000000
740433.00000000000	4023560.00000000000
740439.00000000000	4021030.00000000000
740906.00000000000	4017940.00000000000
740967.00000000000	4022530.00000000000
741011.00000000000	4019650.00000000000
741031.00000000000	4016730.00000000000
741342.00000000000	4022760.00000000000
742137.00000000000	4023250.00000000000
